<Mach-1 File>
<INFO>
Date:	Wed, Feb 16, 2022
Time:	10:39:16.860
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.000504
Load Cell Offset:	-291.250000
Load Cell Calibration Date:	2022-02-16
Captured Images Folder:	04-p-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
425.070000	-42.488100	-2.501259
425.080000	-42.489000	-2.501259
425.090000	-42.489900	-2.501259
425.100000	-42.490800	-2.501259
425.110000	-42.492200	-2.501259
425.120000	-42.493100	-2.501259
425.130000	-42.493900	-2.501259
425.140000	-42.494900	-2.501259
425.150000	-42.496100	-2.501259
425.160000	-42.497200	-2.501259
425.170000	-42.497800	-2.501259
425.180000	-42.498800	-2.501259
425.190000	-42.500000	-3.751889
425.200000	-42.501000	-3.751889
425.210000	-42.501900	-2.501259
425.220000	-42.503100	-2.501259
425.230000	-42.504100	-2.501259
425.240000	-42.505100	-2.501259
425.250000	-42.506200	-2.501259
425.260000	-42.507100	-2.501259
425.270000	-42.508100	-2.501259
425.280000	-42.509000	-2.501259
425.290000	-42.510100	-2.501259
425.300000	-42.510900	-2.501259
425.310000	-42.511900	-2.501259
425.320000	-42.512900	-2.501259
425.330000	-42.513900	-2.501259
425.340000	-42.514800	-2.501259
425.350000	-42.516000	-2.501259
425.360000	-42.517100	-2.501259
425.370000	-42.518100	-2.501259
425.380000	-42.518900	-2.501259
425.390000	-42.519600	-2.501259
425.400000	-42.521100	-2.501259
425.410000	-42.522400	-2.501259
425.420000	-42.523300	-2.501259
425.430000	-42.524000	-2.501259
425.440000	-42.524800	-2.501259
425.450000	-42.526000	-2.501259
425.460000	-42.527300	-2.501259
425.470000	-42.528000	-1.250630
425.480000	-42.528800	-1.250630
425.490000	-42.529900	-2.501259
425.500000	-42.531200	-2.501259
425.510000	-42.532000	-3.751889
